d_A-1:O2prime-G8:N1,d_A-1:O2prime-A10:N6,d_A-1:O2prime-A38:N6,d_A-1:O2prime-G+1:O1P,d_A-1:O2prime-G+1:O2P,d_G+1:O1P-G8:N2,d_G+1:O2P-G8:N2,A-1_puckering_pseudorot,IAA,d_A-1:O2prime-G+1:P,tau2,Time
4.379006053776658,2.9559758111007413,2.961321978689673,4.370202840217905,2.6169462953455866,3.78105700141771,2.794761369802473,358.22297854135815,120.28846697055872,3.255535542351639,39.552134160706096,74700.0
4.77465837231057,2.96346712310855,3.3133387138329464,4.547329248193948,2.8223013318763672,3.81336705240062,3.081624951302792,14.521684065813025,116.80483667588823,3.3594754309122408,35.306705962725715,74750.0
5.425028280647897,6.460825296088245,4.988066079765017,4.631302298293882,3.2066363734085073,11.488330613384093,9.351970637468373,11.500511563951797,122.19349695143978,3.5228678699404092,35.65731643002638,74800.0
6.201941386810736,7.267483386694417,4.699500929516525,4.468980752792611,2.5493879549625427,12.163260658417228,9.751194107679293,357.77950582137737,109.26226626108229,3.2258524857820485,34.72548812571083,74850.0
4.857582683077205,3.045077302308907,2.7210470553705526,4.439106678512642,2.6512036605560456,3.170001006290399,2.774614286075568,358.1581597060167,110.78730127820444,3.2677323605631488,22.481389681236312,74900.0
4.597631114528623,2.8072431235102875,3.183301016937736,4.55364554167388,2.661487202306452,3.601058242659833,2.8814944275694683,354.0558809225293,110.66541904853887,3.3075196844622585,42.819684343523136,74950.0
4.487697060541924,2.9474565585862114,2.911992440681955,4.425486427289081,2.650509137169909,3.590018180952904,2.9356653063510842,351.20335074833906,117.65436247389219,3.2843422183760365,39.03035437107419,75000.0
5.012085450250187,2.7608148900648595,3.328317960631705,4.636315094685765,2.8935406123446556,3.4687337682160835,2.879259762837224,358.7850320988457,119.36797802281774,3.53185546585583,33.44209350853134,75050.0
4.802767258577242,2.8860704261553094,3.4151752020043005,4.41729162181605,2.863525001415132,3.531830401118591,2.724278926725825,10.873044711041743,109.35888507884616,3.2248550547056745,26.47532967795685,75100.0
5.390677573966423,2.9213214921394908,3.147282436886138,5.280350665476486,4.305127797798004,5.386894203664886,2.920581955750687,2.7712982313173153,94.43625923468052,4.133147832181553,31.378690262729368,75150.0
5.402446951889598,3.0276375596276277,3.2842235861690754,5.281374000112183,3.851481638359972,5.143403250468954,2.982583000941485,14.15730229259995,99.47764601079948,4.015433032029939,28.11721853599561,75200.0
4.202032953360195,2.8746167089378987,3.4165198255616827,4.20478174388954,2.7004797090341235,3.5936866147857254,2.960642833074106,17.62574539868236,123.5020681149735,3.170026266959818,36.730413287491494,75250.0
4.7459746322690055,3.1832394969148243,2.8555069953264995,5.160368064068021,4.46753698153029,6.347542274137322,3.9556762567649093,5.549082083622692,96.163019293904,4.149997741433336,32.611741918154465,75300.0
4.792636680145114,2.8111370586262145,3.00503368088333,4.560682536773387,3.0305945614427747,4.1154554914361885,2.796045242516523,1.543123846930465,111.4573193176102,3.3946770769235632,36.72001231899507,75350.0
4.460557439093676,2.7134681798137104,3.0623849709644455,4.387304493068315,2.65617965395381,3.6015826975059877,2.7730463628317508,19.33197733351478,118.12542644009542,3.2369091604222415,39.695054093871846,75400.0
5.68698473149905,2.874784087401777,2.861703643780273,5.138271046230928,4.926236967919503,7.4148875219422985,5.064048460693489,46.81833647957517,104.2873013179647,4.4046585899343205,27.52043152149434,75450.0
4.4361478773377145,2.6419685686679806,3.8620736624256056,4.25514079589705,2.7144991661679385,3.141113631923381,2.9942814831951394,0.7165167881561553,129.35748888497824,3.360386618664116,37.58890510819841,75500.0
5.311593122697428,6.52178199382865,4.923789365231114,5.06102534940641,3.71418829188845,11.622538993854288,9.909643066423753,28.623622088953518,93.70400624163081,3.7759476323396237,34.435320526446226,75550.0
4.36990806434341,3.484412413808395,2.900844406097887,4.648640045431483,2.722663788537729,4.598812457860129,2.7014233317335896,352.2593644273339,99.63076322645108,3.2751891609386563,29.013249698684227,75600.0
5.343560255468853,5.794135652732795,4.9096690066537,4.9536810759721615,4.096961880949623,11.461788555459849,10.009220734562406,10.944544727459565,105.2368856799298,3.903389923560107,32.78846726921618,75650.0
5.310895325371105,7.338183212261917,5.334676079546141,4.4035645514030275,2.94710526490713,10.577960582838719,8.426656278857394,21.12608180883833,124.4719224417057,3.366750051813158,32.34253397385766,75700.0
4.330397307568054,3.1497454256408517,3.4968830277964,4.490369546072087,2.787945998239018,3.5925062605406075,2.7579899185881342,19.358065554980943,120.61049180023834,3.2848314033157475,24.04525619143838,75750.0
4.587144893332528,2.724649440670401,3.1300327834382364,4.574429000624701,2.9868560635330477,3.7529987347654843,2.790643999919287,29.59527488511576,115.96679234310722,3.490187115738411,30.408865506762478,75800.0
4.466462547020007,3.206810529541576,2.774203015533881,5.090926058190595,3.6558560348046556,6.162930483611879,3.6907813684567685,346.55218801851834,100.16629244593103,3.892839198853177,27.25342014176808,75850.0
4.291069673037575,2.8768048039162246,2.8321380026957685,5.091608564937743,3.891024147788902,6.29635516007906,3.803959408597872,16.046404158691324,101.83639455901205,3.9055043659643682,34.89088900445177,75900.0
4.68532654570767,3.183611279238881,2.8936166088123887,5.116493700082981,3.842836549826131,5.83408219411946,3.292811066501467,11.957675389658444,103.59972673869717,3.921860360088552,34.716755696512806,75950.0
4.702703050718805,2.9388614362414893,2.8065249243731603,4.560963636606207,2.736769860941266,3.2327105616093497,3.115815413487201,13.007105580820188,118.11298530011602,3.353593471653886,25.426113141749802,76000.0
4.4988224816373314,2.7752675425764943,2.825065358821825,4.415153584505418,2.799376767687448,3.72927604645636,2.7656104964803148,353.02653434349344,116.42721478342067,3.2756676216404044,31.597140189219704,76050.0
4.48594748487872,2.7440677903327404,2.918951826316339,4.175123229970194,2.525468536583899,3.251782477212536,3.054190695542873,354.99966142557383,125.51021545209403,3.1825473868945857,36.72867415252055,76100.0
4.426690967120464,3.060557603806488,2.9633257675999585,4.519211594218274,2.818807556801974,4.7595241719077945,2.9185760562022574,16.605547196886658,103.96385822604017,3.252413213332866,43.69635428800844,76150.0
4.445259849791135,3.1935701500130658,2.723544225089475,4.636302221898822,2.8774168881036952,4.197806917265495,2.818405502476081,23.848268171775736,114.8506466887758,3.429580688024809,36.35613875982584,76200.0
4.77905902593287,2.9660757537432083,3.0234055012567307,4.38376352061211,2.7269552506173915,3.3911594021928044,3.0210072579938814,355.56322903230716,124.40361151207931,3.3376048535448595,36.20943758859226,76250.0
4.500252181223644,2.8575122679969662,2.936087155838713,4.603313354311982,2.9100133241116493,4.260151189621903,2.764707600049209,7.421434314820617,112.00690549486093,3.3656204897598294,30.314582885399368,76300.0
4.102461333449556,3.985888021315248,3.128260835757268,4.3614112454121825,2.5348164701515223,4.599198034308602,2.7092469805114856,358.35416528245753,110.89829842921583,3.178694286961245,36.095678225698165,76350.0
4.2877287762188745,2.9893292318920444,3.056500584532954,5.07080566261261,3.5749393776449487,5.317768649968298,2.8916106595413926,357.77118067071376,96.76686591472406,3.875368019392246,34.709445197424124,76400.0
4.593712373507593,2.8100941453342534,3.1592078362015106,4.4047564712619725,2.7489784648185993,3.3496261372322738,2.807310415605901,3.5938840745649316,122.29187622606891,3.2918800190072273,37.05087746471433,76450.0
4.434113631751311,3.2363899786602675,2.818653581825445,5.111740353148992,4.058938741902611,5.093842017955468,2.792081713992901,13.230672295838366,101.30746754887421,3.9951297811569777,25.11886351871091,76500.0
5.482344507048226,6.308962228936383,4.661417139584254,4.412542367561181,2.6196996501407432,10.564965774217953,8.03248962710719,29.10105938325718,115.4506684231789,3.277273734171139,35.63312410201728,76550.0
4.4951164118285645,2.8838382308292156,3.096629190216519,5.1158626197029005,3.80277591321641,5.106085286279965,2.7208290594916447,352.82675550066665,103.6129163148035,3.9416189208454324,32.311345759130376,76600.0
4.851400912690417,3.1995287933892653,2.8955329691658886,5.183571753274838,3.9156479174938417,5.498328814056164,3.0827387846034022,6.911451597168271,100.11746373440818,4.011161674343184,28.71397835314325,76650.0
4.546044564116852,3.411827022104887,2.9324724240591427,4.757856696271215,3.046392897412484,5.100488589950481,3.0650790724735395,355.77385796412534,100.37590450197435,3.391064942439662,26.430064370169358,76700.0
5.02407543777438,2.909310231033335,2.850629809133067,4.441376203975146,2.7256945104785766,3.3244898802897866,2.91266429108672,18.761675913452166,122.13847278002898,3.3845891726197186,33.52411046682925,76750.0
4.751485936198659,2.7874504963813505,2.9432966895970356,4.51527839514734,2.885588708485557,3.4013811475479385,2.823525391826109,38.553435136433166,118.9999366751796,3.4229836309516943,20.07023175572875,76800.0
4.900553178447909,3.29643978302639,3.0907116716365484,5.127369357119221,3.793575750440857,5.2531355768745565,2.7749099393236456,352.5478306778081,96.8924623296684,3.91543055309231,26.314279832136872,76850.0
4.568914211076456,2.973918589811682,2.850198472214895,4.97399495231981,3.8378390754292178,5.613827566330509,3.2819853649215083,2.427309142444601,102.39919151414918,3.8763668281794743,31.53030803158718,76900.0
4.386183883605919,3.514044868577809,3.4817209639624633,4.542718375107589,2.8766970570752712,4.077021787516238,2.9615192163450916,354.34998101327085,120.26861113637882,3.4400713491481487,32.67050568753565,76950.0
4.635102991989474,3.08239958803365,4.441237719454491,4.792054466010628,2.9140017391852164,4.232656509066994,2.6916522978241253,352.3173718312093,107.99142576992469,3.458625692881419,42.956404631337065,77000.0
5.006183552304514,3.1144853147422418,2.757716801364187,4.8877075098599745,3.461693479963906,5.164467525061123,3.2047035399311907,22.36533726181303,96.23614664562326,3.5780603369928006,32.48224945500751,77050.0
4.922308643208529,3.1134203802855867,2.8393821088098066,4.637133032065726,2.7637126896076425,3.9869149641524824,2.7994987497891226,10.647795438202406,103.28171019587191,3.3374698296496663,39.51453015689623,77100.0
5.227628544224269,3.2980159391776125,2.978001201054416,4.9884242983883205,3.6861381359135206,4.612947059312467,2.9580594515112257,5.025053784686037,102.23946157461994,3.8602810945151624,32.74413209304162,77150.0
4.484430653816496,2.8536795238122794,3.153615437328878,4.369098287218882,2.6734497097813374,4.122681315755332,3.0021303362445533,354.5358506992528,112.55994535878699,3.2666361274155222,31.125119409222464,77200.0
4.446763490157213,2.9808234678759216,2.755307802634514,5.095690289235523,3.7360139996142108,6.029929828339908,3.492162567415905,7.750604453495911,106.94699310538154,3.9322517990328665,37.20449604847623,77250.0
4.959042491235056,2.9505426628961064,3.5751049602589604,4.338303490726126,2.9096253847124074,3.464952444568312,2.868394341612209,356.38271164022933,123.10722186404433,3.3383521736647666,30.35910057404461,77300.0
4.441453221418174,3.309029854696624,2.8117452436528496,4.27870786011034,2.5323194226604997,3.9817826704240926,2.955149650552328,7.1202084012755815,116.09940302658774,3.123156093554507,32.23809112565322,77350.0
4.692388456500746,2.8205999017958874,3.1167944200550775,4.536805847463073,2.7709354494062812,3.701484532157081,2.8605808852746426,9.215086037071003,108.73143358000102,3.3104825886040072,30.72272799479688,77400.0
4.378771279652931,3.3660648673499,2.9104950941648338,4.260457322193084,2.605322620646111,3.375577067666808,3.271044799853575,24.791719168541295,121.55348116574474,3.2222025533986325,32.45898309480856,77450.0
4.601152145315307,2.837763017747222,3.006630146284234,4.464145711748796,2.875637801432491,3.589445908571982,2.768792986130518,5.932062891105763,114.29035996640036,3.3839182475895826,39.284245378092876,77500.0
5.545310892256336,3.0798240724023778,3.0268315852673817,4.516510796173374,2.822907640517896,2.906733528537175,3.3413456346630768,12.004820689949764,124.3910460938092,3.481294715678176,38.46462125802632,77550.0
5.587183396856762,5.4567503795373895,5.10440955784165,4.928060311116493,3.5975252510703943,11.993945097904323,9.77939219061378,356.5971651002181,108.93240754546629,3.8150993785902103,34.46002463909776,77600.0
5.6879132979191676,5.766706274143547,4.909746669365951,4.503002404860871,2.5798844793579434,11.192797559293345,8.720932531161834,18.285272740261927,109.71299039696663,3.2790988190581905,35.131929451266686,77650.0
4.604388754305007,3.2674129063739565,2.8368955918286005,4.985291314071624,3.522996685103309,5.658942594812137,3.3060587111594373,8.247381894604716,97.74752645138439,3.684247123367107,39.221962468993745,77700.0
6.111669354822307,6.1943559083332245,5.326126577063493,4.507612998819576,2.887021403646264,11.626456428765472,9.300849550525239,19.814051483684214,123.19140324775948,3.490572680519319,35.8876904609381,77750.0
4.597315279388554,3.070405363720274,2.7180876106727996,5.117584879175995,3.9611883219994204,5.144179320253553,2.8605085248000286,359.39509433978657,102.642265284624,3.9269426086551484,36.2197372836832,77800.0
4.747126940733316,3.057761979918594,2.9822298418238438,5.204399594648804,4.167429453558187,5.671771006506096,3.2269659789041567,23.869701033249566,102.85876550778384,4.053759592489255,30.898819516512614,77850.0
4.469551766100741,3.210280747500836,3.036084176810084,4.95618998800652,3.714164300374738,5.4879053383409415,3.0442559705764816,17.820838107336538,103.82584990997363,3.7290886145990934,31.42522682474377,77900.0
4.750335234294711,3.292979349946669,2.905393918161432,4.541395222070913,2.6955148916978784,3.7311263010202347,2.8360157287363617,17.005392453039253,116.73144267060022,3.3846415560945293,30.71049073979805,77950.0
5.0812830591345515,3.1156038162520203,2.799316263183425,5.157169321853634,3.845857817339162,5.131634723671063,2.7065283449991933,17.347169284174395,101.79404575090696,3.9753395550652324,32.364742200988424,78000.0
4.29079318115625,2.9167800340093692,2.981879344902767,4.359369170135092,2.476990211927054,4.026775709330466,3.3212837142438896,6.678923892246933,114.44403589201224,3.1797009681344623,32.92287728809717,78050.0
5.098604002070796,2.752054484539724,2.7707446668439606,5.109314560805293,4.0088157917322915,5.5340721220426525,3.2390240555802157,18.37111783797821,103.99954104743715,4.022000852826904,28.354993864088314,78100.0
5.58509745029116,5.777230277671616,5.027466784816473,4.710904825410814,3.2104961004917834,11.65590940989955,9.3755042657223,359.2727015193169,113.24483190185316,3.5574260804804427,35.140022560486734,78150.0
4.296194719279397,3.6326433101359124,2.900945071156067,4.872258981960179,3.5147724656180324,5.134677831893887,2.711532966583692,7.212553501495775,96.45946550123257,3.611730863143766,29.661031127112253,78200.0
5.652430790504917,5.943002629689402,5.14299563951725,4.422544038816684,3.1806621812794558,11.296841218244117,8.895643404685075,350.18316805213067,126.45090686495729,3.507834525945627,37.23848107328359,78250.0
4.517187835550218,2.8168978873493784,3.102401516102346,4.708881433827634,2.840351872080554,3.3987390533502118,2.7747778134000387,359.6757912487665,108.70268283355608,3.517058114198695,36.464433182018695,78300.0
4.724452600667653,2.797824509068642,2.9165274265534955,4.324140241101892,2.592005453909699,3.0321156754863456,2.801001004227592,0.41918552450685104,120.9507085882347,3.214870585942644,39.03939644259866,78350.0
6.084053967241682,5.4263098507481144,4.738839620048814,4.403486850116539,2.6869504648296316,11.425860024759784,8.893167979442845,3.3566500983376817,122.47017991529759,3.3407356046954844,35.05210696633983,78400.0
4.975398739377957,2.806865329634717,2.7259860493994377,5.113451540234163,4.197407372834801,5.280931065951094,2.860703233699724,3.4734213444935764,104.78331357794006,4.065575178939025,27.38193289496305,78450.0
4.188299848956915,2.8800369011471836,3.012474027362737,4.446882271360242,2.6865743786201675,4.216124985682385,2.732766714328766,352.2964365729798,109.37705181951627,3.2496441080185483,38.263738013881365,78500.0
4.218837705284814,3.021520861321327,3.2414341341018975,4.232225081572963,2.482701950127246,3.765381347323766,3.1513473569659887,16.285310420593902,124.67847099941135,3.099694026554042,25.39092326596508,78550.0
4.574078436969922,3.3372737298003594,2.973788803601336,4.836725378637543,3.449566650659754,5.1589366837513895,2.6952186204734434,34.860057291399954,98.48568000277756,3.581255661901362,14.997358588113244,78600.0
4.766246525901585,3.033448470069984,2.9110281413846386,4.712198115891516,3.0757623703981154,3.9626499230538927,2.7843326743774277,12.954953199197647,116.35325815498169,3.622263693178889,30.334061480691883,78650.0
4.433239980161794,3.285160164331198,3.0784633674229025,5.126839638859932,4.115311385412825,5.9409138007687705,3.5372864205380483,12.76656087248745,93.22018860174052,3.9785794812996835,31.46997541288832,78700.0
4.6044439469905045,2.9080558684093534,3.043454500755105,4.421912839548386,2.6487679193968297,3.5125350938826383,2.766552488236732,352.1980186155715,118.57713608643708,3.2956182022185745,32.14268609704207,78750.0
4.532172408335701,2.8059057706832284,2.8542261800633604,4.951579082659361,3.191630482301234,5.124315741696185,3.024464200595992,349.57671132745907,96.37564953719954,3.5676346277900346,39.94661749374762,78800.0
5.691735359729871,6.819194309723254,4.89261390618988,4.410372291672317,2.5957666491680387,10.873887354633835,8.484021451648822,348.1259357041579,118.70747817587295,3.2563421138834845,34.93509037462227,78850.0
4.7643924140507155,2.898845318735555,3.2484450404687,4.042700100425056,2.5914159389207336,2.898792985560653,4.185783709498918,353.44957440716524,138.94303453735935,3.198673995609994,37.388110305539435,78900.0
4.24227033945098,2.958719633373366,3.0064953004048633,4.411018573593376,2.5532087167782747,3.4870913868304423,2.7199632962205644,359.62619862574206,117.83017393586262,3.301524146919665,45.43420339782377,78950.0
5.342415946027455,2.829005232864868,2.8012491850789005,5.071349581689119,3.8362239882963274,5.570466764757408,3.5361695603563064,0.8214649654359562,111.7965098895444,3.8940613825901864,42.58564644793221,79000.0
5.165373059694045,3.0001652657992355,2.898553391396676,4.901489388000484,3.3031046530559,3.695310221897446,2.785822055368526,16.393091348914137,105.73383608507676,3.6767518332320277,40.00367472117495,79050.0
4.614916403419049,2.933311586843383,2.804510059544797,5.043292621632854,3.4762514583884236,6.241991248971571,3.8623738778541945,357.152703858925,99.51970929314871,3.70812736260933,25.30094933613707,79100.0
4.741772098501611,2.7278397270094863,3.5951519563831558,5.036253760746527,4.262078001931009,5.842986969921548,3.4464787872891396,1.264495969189384,106.59893822810224,4.079782607598965,31.175095838145367,79150.0
4.5846377493352035,3.1440937280199317,2.8198394452616524,4.927968806343085,3.398323076474281,5.129347485502858,2.914427918552668,356.60936384809963,99.63393358840639,3.6169849168848014,31.220627821309836,79200.0
5.133420613469923,3.954302393464827,2.6902239286160037,5.014871719272081,3.5301133881384934,5.242526504072763,2.926174573659223,359.95657066482704,89.00602453704884,3.6254966480663304,39.181473475878185,79250.0
4.709204991597033,2.854362531805773,2.988324632017714,5.031203738700585,3.976961003296932,5.408674995379027,3.0208957210676832,5.5877533687569185,98.18544512508007,3.944619117871433,28.571685480064783,79300.0
4.9060070923585775,3.0110792704091884,3.0677176937493487,4.9918486582733825,3.991655056974654,5.1528927562312825,2.808435971065041,1.3887335410029225,103.47993059392175,3.9008373943670556,44.535810637086286,79350.0
5.461805957895855,2.843711505818384,3.109103105098942,5.039108553459484,4.9710485671289035,5.604764988162307,3.414979504926416,22.7190673721267,87.74628012684605,4.174243047754617,37.44174172303675,79400.0
4.698262934555825,2.7864348651462367,3.2681669645377753,5.064209838098502,4.281796689631639,5.64714286158673,3.322499795326098,16.033225103253674,77.20273864323072,3.952086928411024,35.0139513193888,79450.0
4.525329706343344,2.6753664679659437,2.9523371563122587,4.766266649516994,2.9917780690901625,4.624576827549415,2.676434622357298,8.95381586183128,101.08318897052139,3.4302520645623784,36.48486619708084,79500.0
4.913916598370111,3.1139845458196462,2.7321096633652173,5.114570800783739,4.00824995925438,5.361588358747625,3.0027473086029426,5.99704859339186,100.81076471509249,3.8887798132096987,35.68668739488359,79550.0
4.5299659124547595,2.7176648443424987,3.413399840543886,5.151525027763987,4.373716756484714,6.083668548304487,3.734920112125992,358.1060666367965,99.44084832995216,4.06824250189807,34.564703924914035,79600.0
4.452217993621968,3.096365727624875,2.777713075385075,5.082216555658639,3.8517166216365295,5.797698240288668,3.341033381144102,19.39840593690808,101.0337336499424,3.8513773659963997,29.114297945318185,79650.0
4.865448098289952,3.270017448132331,2.758117594294929,5.172828800186602,4.3313351440657595,5.375377177608493,2.9300188763188095,4.615844696899941,98.32101202671343,4.056612950299579,44.01910101137728,79700.0
4.9137714322789225,2.91879919578498,3.139504897583244,4.961757305347877,3.3115118614560597,5.331223041842671,3.3262013790612532,9.250864751145679,98.75333988655576,3.6104422236466753,34.85109031835887,79750.0
4.248034739030197,2.870364642541338,3.0826136186520277,4.955333730099016,3.663143622873599,6.050772250939357,3.7278861476242473,347.7081527103533,105.06318982836366,3.7982915274250857,30.255455814465172,79800.0
4.917608736450105,2.7446268182204263,2.915908697727694,4.42752821859129,2.888669268464163,3.439393932797797,2.9296062855642977,6.987368303284627,116.4629443671578,3.3625747566629993,22.736227904195825,79850.0
4.459888458708468,3.6154951325214593,2.720236993543861,5.199291265192183,3.9849091207163174,6.224608406409911,3.701324434381346,10.75136119850749,100.10842267812049,3.974530454690952,39.239981787925934,79900.0
4.3411618545859145,2.8636005947109595,2.9761220297566844,5.090125074140578,3.839411749659375,5.897741753728128,3.4673477084033526,357.05551947216134,104.93592206217245,3.9259901247000983,35.17619770203198,79950.0
4.512606032610209,2.926790271023175,2.6735732155449425,4.89609761877019,3.250304213524062,5.497170862774322,3.292266348854201,10.058074847779327,97.83558657494275,3.5359570903339113,35.755233794195036,80000.0
4.870521835761539,4.791459713710119,3.9352932847950144,5.008125442208394,3.776431184627088,8.377098423375596,5.946536923342171,4.541825679752231,98.23482981250177,3.761626481178729,39.27372059292457,80050.0
4.590164993481744,3.0798387141474666,2.928307734550165,5.015795121299694,3.62792150526115,5.201671853662567,2.772615561723952,3.7116875406609164,112.24422684549593,3.8305353286920907,33.59800602229971,80100.0
4.371006402040915,2.8746135129696664,2.8391232714922667,4.65003125467639,2.759384592541101,3.945678644215431,2.683172307095474,17.008188332599644,108.39428267009093,3.356904976058299,32.37062335124889,80150.0
4.764922380622278,2.9351314150123557,3.2855267142604836,4.8275982013865315,3.598595678339988,4.454594839731089,2.7282980737233022,18.679770461523376,107.2007585088905,3.69234310360231,39.28573741845665,80200.0
5.048256318669825,3.1350161585577583,2.9856648370804226,5.040169338712813,3.9974127579261434,5.334089120394443,3.0701310483699773,20.204613883251902,97.20122980479734,3.930559847108038,37.223948111509046,80250.0
4.647959576925027,3.5563489279768032,2.9573259096561095,4.616710211946967,3.0507997652987977,4.77770036530001,2.7629301468295417,13.820735621276862,108.29676539532112,3.419618395868755,33.50471927812882,80300.0
4.606366229024285,3.440480695231429,2.7858422182127383,4.6951597448462525,2.867926346899436,4.102989937537528,2.7637315993153506,13.879625631982249,95.01403633696526,3.3892908063938054,34.70864896480929,80350.0
4.564033758939109,2.852522510298229,2.73570949817706,4.899980321750352,3.431341731094624,4.844643959977219,2.8690592116309084,4.1056352640695986,106.07748405971338,3.7408335120229808,31.56948414369572,80400.0
4.102010747076113,3.513939947847552,2.925505662028403,4.702481221077695,3.115542983545609,6.327693477661742,4.068486923782684,29.109750730351223,105.99027659481062,3.460301941183804,38.618269009040375,80450.0
5.7319285102689435,3.1083428413545726,2.916946717882315,4.666140080700563,3.3219672984562,3.0607904835598254,4.286986178353501,11.309244875311505,129.05118639281406,3.8016536090527624,27.961480007456164,80500.0
4.828963256036182,2.8800385819293273,2.859282357578706,5.1005198269341125,3.8075461885787596,5.022001981322965,2.763839115590487,15.25189787039214,97.29288893361006,3.886527800798194,41.62892742011557,80550.0
4.877808634382368,2.8950680294922284,2.902703606989618,5.192478115658194,4.326172572933058,6.997013545632319,4.488441385112402,17.507864830585476,95.76711831644245,4.159574171854486,30.32421679476093,80600.0
4.644759580671162,4.248390705924554,2.6932722509168223,5.1704308686947265,3.77227561677192,6.720604850893596,4.2118267899317035,7.531125506776902,93.19280768906141,3.8281814477695004,27.567172769888618,80650.0
4.571879032501066,2.949453425610555,2.871482742289897,4.486372956584006,2.768196621349025,3.990669479876936,2.953779022418489,7.880234623473473,108.75515252633475,3.3234060913627577,37.38370659897581,80700.0
4.4649181597081204,3.2442463880940324,2.81121028372166,5.029998305631194,3.5258007926650974,4.9731292638589135,2.7673479481304306,9.664145472920579,105.98326931636483,3.8147863454797113,37.82976331068049,80750.0
4.389294375515896,2.9733665676434096,2.8811787650008562,4.997461489739725,3.679686362853238,5.770089584037259,3.408870649542887,19.039085096469744,103.44246131680967,3.879189162455418,40.69929456436619,80800.0
4.42288154274736,2.7699984469988235,2.933160675562208,4.353438030097657,2.5875301093542524,4.056465369174483,2.786289702382541,41.51609783888397,111.69712862659985,3.192571951139686,23.660626399693626,80850.0
4.724203572477888,2.8096119740958545,2.9574822617836847,4.573096392971866,2.9674742900054785,3.768252025522398,2.8382746835787476,0.6961585584082144,118.5961368235557,3.542016686620966,34.21227580621203,80900.0
4.404133175588745,3.3969859753646086,2.9920755502986185,4.772199862489228,3.0151135080683398,4.724879232882604,2.914597879696847,12.072235333085203,105.34594531382506,3.506878080576149,31.971068622075183,80950.0
4.351767891510866,2.8483843728793006,2.8303028185993293,4.237793701472194,2.6264249549462635,3.418317924348469,2.9658295575083566,4.280309360968245,121.27434266121234,3.2568879564301523,35.34480306864118,81000.0
5.070416507504617,2.9195521590710083,2.923593405723836,4.952343694951177,4.074581395383087,5.232304156629389,2.789357683213544,19.94631351855259,104.07260360654328,3.9302552691453574,33.936787158668785,81050.0
4.969910997700856,2.747742284322237,3.104609803340945,4.544073621673838,2.8344695813103886,3.232411614315255,2.848668006482329,14.991273021883245,114.34302451460407,3.4721505160352186,26.731553197976154,81100.0
4.944432180510533,3.1435937766933364,2.851949881104153,5.025742573283984,3.848918075072394,5.001820321158287,2.9889969068790827,25.051645672891443,104.48116628594195,3.906317393645782,28.40617398495266,81150.0
4.164735218443053,3.516731261766394,3.0551120563548997,4.823528758370245,3.6297398514490764,5.691585678582858,3.1812091247597825,23.827929327136573,94.66503076523169,3.652466406906525,38.20882442746089,81200.0
7.99826320794358,3.0168854843589576,3.498385156918837,3.919816757792954,2.651749247614603,7.981507360284092,8.526597724327734,1.356499060721592,141.22551725164521,3.2354551890544205,42.115144201022346,81250.0
7.154934602272858,2.8352621874115256,2.7858797033062803,4.208321150210357,2.6309513664715323,7.276322927442791,6.713523921483061,3.2320693671508054,124.61638901136511,3.198823444471958,45.07273230149662,81300.0
4.8878149088699265,2.7772823660204304,3.076457825302512,4.49014686459332,2.7645269492276108,3.2986205434910882,2.824655748909839,10.489584521403813,109.6976387107331,3.280385833925585,46.65758328305727,81350.0
4.5981956022692705,2.83867567629355,2.901652796478974,4.6296559598911715,2.8863334232744298,4.210600791511531,2.868203367835451,26.480710036492074,106.53748845873251,3.3018340233735377,28.90565945545671,81400.0
4.743181859869008,2.905872252362342,2.8448181176227694,4.571076758820047,2.677387604732895,3.633784586140698,2.8943228088932536,357.42387157475025,110.27579348730319,3.3121907467176035,35.57829586140204,81450.0
4.763452537143805,2.8966347208508787,2.9526643347550476,4.625549296823295,2.789428056833991,3.8959580578953177,2.8866059684166587,350.4520422697021,104.02884652664044,3.331275343280131,37.29837980696025,81500.0
4.094984402464249,3.6062482139533505,2.959205288071594,4.460310853097722,2.687042447847678,4.798527855778559,2.8892413371704615,24.786057732492772,107.18575310530196,3.2246066517894723,29.400607354146093,81550.0
4.526415162144883,3.2160519824049634,2.892942732463436,5.1620354913532145,3.8893305834210086,5.6568853677413005,3.234978549687579,20.404448598354936,103.54401184100621,4.03455421578111,36.96132504866702,81600.0
4.56038088882947,2.9834541924403055,3.1663721678712187,4.455347139485596,2.7342650020844457,3.470867158363395,2.911391776564737,2.7727961969559214,113.01029741232139,3.3608785592044765,28.423373841266947,81650.0
6.4468912436478645,4.0008265770270555,2.9247063078452933,4.937236093557401,3.3267680239430684,10.408136620860502,7.9520698431733345,15.348945920450218,108.48562371873007,3.6706637319179958,36.89423285793234,81700.0
6.306363751310607,4.022277071772623,3.112840929909037,4.820967260284509,2.907046533134653,10.441124843291632,8.122326181648953,2.58591107734664,100.25373495988856,3.474822927290932,34.93856982103987,81750.0
5.769657296261003,2.9804210581459256,4.785689099869193,4.0602189236490585,2.6254736515522055,2.7796739994965236,3.7647981244239257,13.734418770978987,134.68462323524017,3.2085650389683806,39.92430724409957,81800.0
5.280029305244774,3.3386948368007174,2.702779049683181,5.100798828209182,3.984236839691362,5.464340535768265,3.126560423178356,13.09350408931748,96.29302531903339,3.8950488063762645,35.013436797116505,81850.0
